#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 618.000000 -2.320771 18.669461 30.849797
 619.000000 -2.371783 17.763424 30.899797
 620.000000 -2.512241 14.476007 30.949797
 621.000000 -2.673088 10.123630 30.999797
 622.000000 -2.906931 4.662134 31.049796
 623.000000 -2.217651 20.219081 31.099796
 624.000000 -2.694162 9.666687 31.149795
 625.000000 -2.175016 20.620981 31.199795
 626.000000 -2.689058 9.870597 31.249795
 627.000000 -2.565692 13.311939 31.299794
 628.000000 -2.347281 18.577724 31.349794
 629.000000 -2.298907 19.442897 31.399793
 630.000000 -2.625425 11.780873 31.449793
 631.000000 -2.339304 18.858425 31.499793
 632.000000 -2.306311 19.461315 31.549792
 633.000000 -2.351349 18.737861 31.599792
 634.000000 -2.338713 19.018728 31.649792
 635.000000 -2.615885 12.241309 31.699791
 636.000000 -2.360030 18.711350 31.749790
 637.000000 -2.615329 12.345330 31.799790
 638.000000 -2.605517 12.672768 31.849789
 639.000000 -2.775791 8.057744 31.899789
 640.000000 -2.809391 7.274436 31.949789
 641.000000 -2.249321 20.543815 31.999788
 642.000000 -2.030465 21.166962 32.049788
 643.000000 -2.602722 12.931118 32.099788
 644.000000 -2.518967 15.298586 32.149788
 645.000000 -2.559289 14.248071 32.199787
 646.000000 -2.715537 9.906711 32.249787
 647.000000 -2.139660 21.458760 32.299787
 648.000000 -2.776997 8.330334 32.349786
 649.000000 -2.122879 21.544032 32.399786
 650.000000 -2.538713 14.999067 32.449786
 651.000000 -2.825431 7.217256 32.499785
 652.000000 -2.850666 6.671867 32.549784
 653.000000 -1.785968 18.409956 32.599784
 654.000000 -2.736589 9.596980 32.649784
 655.000000 -1.802317 18.742793 32.699783
 656.000000 -1.611727 15.047540 32.749783
 657.000000 -2.710485 10.361255 32.799783
 658.000000 -2.051623 21.617736 32.849783
 659.000000 -1.922846 20.624555 32.899782
 660.000000 -2.300467 20.449332 32.949782
 661.000000 -2.094162 21.867226 32.999782
 662.000000 -2.123143 21.920631 33.049782
 663.000000 -2.112967 21.976462 33.099781
 664.000000 -2.404660 18.712934 33.149781
 665.000000 -2.210796 21.683055 33.199780
 666.000000 -2.391162 19.095189 33.249780
 667.000000 -2.237394 21.545406 33.299779
 668.000000 -2.444760 17.975944 33.349779
 669.000000 -2.068552 22.145408 33.399779
 670.000000 -2.243155 21.624334 33.449779
 671.000000 -2.055262 22.187084 33.499779
 672.000000 -2.136952 22.352201 33.549778
 673.000000 -2.746569 9.662789 33.599777
 674.000000 -2.410013 19.005988 33.649777
 675.000000 -2.857154 6.882483 33.699776
 676.000000 -2.636761 12.949917 33.749776
 677.000000 -2.397578 19.391062 33.799776
 678.000000 -2.152656 22.480548 33.849776
 679.000000 -2.568873 15.047009 33.899775
 680.000000 -2.869208 6.751719 33.949775
 681.000000 -2.014680 22.183664 33.999775
 682.000000 -2.689757 11.602443 34.049775
 683.000000 -2.454920 18.279009 34.099774
 684.000000 -2.763867 9.581467 34.149774
 685.000000 -2.393251 19.777548 34.199773
 686.000000 -2.362098 20.451345 34.249773
 687.000000 -2.265430 21.979603 34.299773
 688.000000 -2.562043 15.601224 34.349772
 689.000000 -2.007261 22.318993 34.399772
 690.000000 -2.242301 22.345793 34.449772
 691.000000 -2.305351 21.629236 34.499771
 692.000000 -2.506944 17.296078 34.549771
 693.000000 -2.226445 22.621752 34.599771
 694.000000 -2.322197 21.511582 34.649771
 695.000000 -2.419379 19.651906 34.699771
 696.000000 -2.526745 16.921362 34.749770
 697.000000 -2.280809 22.241076 34.799770
 698.000000 -2.400309 20.222841 34.849770
 699.000000 -2.228546 22.874420 34.899769
 700.000000 -2.452920 19.080100 34.949769
 701.000000 -1.688315 17.239417 34.999769
 702.000000 -2.469796 18.702702 35.049769
 703.000000 -2.934957 5.703306 35.099768
 704.000000 -2.247051 22.865374 35.149768
 705.000000 -2.150028 23.429690 35.199768
 706.000000 -2.638788 13.916554 35.249768
 707.000000 -1.996905 22.751777 35.299767
 708.000000 -1.764121 19.013546 35.349767
 709.000000 -1.953460 22.338876 35.399766
 710.000000 -1.597561 15.327181 35.449766
 711.000000 -2.578379 15.837919 35.499766
 712.000000 -2.007143 23.031139 35.549766
 713.000000 -2.382658 21.071360 35.599766
 714.000000 -2.116330 23.733085 35.649766
 715.000000 -2.363269 21.549816 35.699765
 716.000000 -2.402509 20.779576 35.749765
 717.000000 -2.469710 19.183471 35.799765
 718.000000 -1.967162 22.786512 35.849764
 719.000000 -1.803918 20.127739 35.899764
 720.000000 -1.979859 23.033477 35.949764
 721.000000 -2.305221 22.768099 35.999763
 722.000000 -1.922063 22.341564 36.049763
 723.000000 -1.778369 19.759154 36.099763
 724.000000 -1.518967 13.664989 36.149762
 725.000000 -2.339918 22.292737 36.199762
 726.000000 -1.998856 23.466638 36.249761
 727.000000 -1.783438 20.008641 36.299760
 728.000000 -2.055178 24.026191 36.349760
 729.000000 -2.202596 24.108067 36.399759
 730.000000 -2.117007 24.361082 36.449759
 731.000000 -1.861195 21.690308 36.499758
 732.000000 -1.810890 20.770847 36.549758
 733.000000 -2.327125 22.775903 36.599758
 734.000000 -1.956771 23.322573 36.649757
 735.000000 -1.689555 18.172590 36.699757
 736.000000 -1.727154 19.106254 36.749757
 737.000000 -2.159520 24.586042 36.799757
 738.000000 -1.685679 18.199354 36.849757
 739.000000 -1.672125 17.920867 36.899756
 740.000000 -1.615076 16.552610 36.949756
 741.000000 -1.730576 19.404802 36.999756
 742.000000 -1.130234 5.235185 37.049756
 743.000000 -1.317911 9.175598 37.099756
 744.000000 -1.666714 17.983210 37.149756
 745.000000 -1.645707 17.517928 37.199755
 746.000000 -1.468839 13.044053 37.249755
 747.000000 -1.805965 21.243538 37.299755
 748.000000 -1.391038 11.139755 37.349755
 749.000000 -1.687759 18.713429 37.399755
 750.000000 -1.651492 17.887268 37.449755
 751.000000 -1.568371 15.842012 37.499754
 752.000000 -1.727873 19.789176 37.549753
 753.000000 -1.636054 17.653498 37.599753
 754.000000 -1.502423 14.268627 37.649752
 755.000000 -1.622760 17.418798 37.699752
 756.000000 -1.711438 19.603033 37.749752
 757.000000 -1.462524 13.358294 37.799751
 758.000000 -1.886007 23.112211 37.849751
 759.000000 -1.645578 18.167311 37.899751
 760.000000 -2.073018 25.025796 37.949750
 761.000000 -1.945237 24.072571 37.999750
 762.000000 -1.524162 15.143145 38.049750
 763.000000 -2.137291 25.162139 38.099750
 764.000000 -1.894406 23.491920 38.149749
 765.000000 -2.191336 24.995804 38.199749
 766.000000 -1.735601 20.536326 38.249748
 767.000000 -2.214137 24.880333 38.299748
 768.000000 -2.067628 25.337714 38.349748
 769.000000 -2.358632 22.726031 38.399747
 770.000000 -1.727726 20.468747 38.449747
 771.000000 -2.230541 24.876727 38.499747
 772.000000 -2.348328 23.051696 38.549747
 773.000000 -2.641921 14.573709 38.599746
 774.000000 -1.954698 24.654671 38.649746
 775.000000 -2.339487 23.344737 38.699746
 776.000000 -2.439521 21.004669 38.749745
 777.000000 -2.355401 23.112450 38.799745
 778.000000 -2.300150 24.219042 38.849745
 779.000000 -1.872326 23.590426 38.899745
 780.000000 -2.125924 25.860748 38.949745
 781.000000 -1.809420 22.495622 38.999744
 782.000000 -2.322072 23.962030 39.049744
 783.000000 -1.792871 22.219526 39.099744
 784.000000 -2.267552 24.932195 39.149743
 785.000000 -2.083330 26.034995 39.199742
 786.000000 -2.156259 26.036714 39.249742
 787.000000 -1.751563 21.437728 39.299742
 788.000000 -2.208422 25.776705 39.349742
 789.000000 -2.090146 26.227930 39.399742
 790.000000 -2.326603 24.174145 39.449742
 791.000000 -2.710468 12.649574 39.499741
 792.000000 -2.444869 21.384187 39.549741
 793.000000 -2.530174 18.823752 39.599741
 794.000000 -2.219559 25.909714 39.649741
 795.000000 -2.729227 12.175808 39.699740
 796.000000 -2.780404 10.575202 39.749740
 797.000000 -2.488545 20.302525 39.799740
 798.000000 -2.559939 18.059218 39.849739
 799.000000 -2.193320 26.272592 39.899739
 800.000000 -2.208460 26.207385 39.949738
 801.000000 -2.042167 26.361585 39.999738
 802.000000 -1.967502 25.697045 40.049738
 803.000000 -2.041324 26.454839 40.099737
 804.000000 -2.181888 26.578809 40.149737
 805.000000 -2.801823 10.081530 40.199737
 806.000000 -1.756706 21.899494 40.249737
 807.000000 -2.618996 16.260209 40.299736
 808.000000 -2.507820 20.047205 40.349736
 809.000000 -2.166161 26.798502 40.399736
 810.000000 -2.467749 21.371292 40.449736
 811.000000 -2.470440 21.340381 40.499735
 812.000000 -2.149860 26.972488 40.549735
 813.000000 -1.822399 23.513619 40.599734
 814.000000 -2.419218 22.902477 40.649734
 815.000000 -1.835969 23.860669 40.699734
 816.000000 -2.039569 26.865577 40.749733
 817.000000 -1.874451 24.713779 40.799733
 818.000000 -1.875784 24.788699 40.849733
 819.000000 -1.610402 18.379239 40.899733
 820.000000 -1.921544 25.663597 40.949733
 821.000000 -1.916257 25.629274 40.999732
 822.000000 -1.915778 25.671543 41.049731
 823.000000 -2.294550 25.899995 41.099731
 824.000000 -1.740553 22.053568 41.149731
 825.000000 -2.142781 27.473750 41.199731
 826.000000 -1.634488 19.284538 41.249730
 827.000000 -1.835227 24.369105 41.299730
 828.000000 -2.052311 27.437262 41.349729
 829.000000 -1.961665 26.635445 41.399729
 830.000000 -1.632046 19.364353 41.449729
 831.000000 -1.927904 26.241338 41.499728
 832.000000 -1.847075 24.842830 41.549728
 833.000000 -1.534156 16.618961 41.599727
 834.000000 -1.676924 20.797465 41.649727
 835.000000 -1.912548 26.165197 41.699727
 836.000000 -1.827549 24.614065 41.749726
 837.000000 -1.552528 17.328598 41.799726
 838.000000 -1.515006 16.251980 41.849726
 839.000000 -1.850687 25.208874 41.899725
 840.000000 -2.365309 24.753242 41.949725
 841.000000 -1.443926 14.192988 41.999725
 842.000000 -2.289082 26.414769 42.049724
 843.000000 -1.739314 22.782433 42.099724
 844.000000 -1.811484 24.549118 42.149724
 845.000000 -1.787328 24.051626 42.199724
 846.000000 -1.647659 20.447354 42.249723
 847.000000 -2.297080 26.379663 42.299723
 848.000000 -1.949393 27.179145 42.349723
 849.000000 -2.151977 28.172270 42.399723
 850.000000 -2.303852 26.376360 42.449722
 851.000000 -1.959430 27.431749 42.499722
 852.000000 -2.292701 26.669421 42.549722
 853.000000 -2.188138 28.123928 42.599722
 854.000000 -1.523635 16.889810 42.649722
 855.000000 -1.500156 16.215447 42.699721
 856.000000 -1.935597 27.275997 42.749721
 857.000000 -1.914103 26.999470 42.799720
 858.000000 -1.674765 21.567694 42.849720
 859.000000 -1.491817 16.098145 42.899720
 860.000000 -1.805803 25.018166 42.949719
 861.000000 -1.963961 27.854548 42.999719
 862.000000 -1.613483 19.953623 43.049719
 863.000000 -2.065972 28.711481 43.099719
 864.000000 -1.785723 24.728773 43.149718
 865.000000 -2.213460 28.183898 43.199718
 866.000000 -2.395913 24.555413 43.249717
 867.000000 -1.972207 28.185439 43.299717
 868.000000 -2.348802 25.867100 43.349717
 869.000000 -2.049136 28.892927 43.399716
 870.000000 -1.518565 17.187358 43.449716
 871.000000 -2.854418 8.931221 43.499715
 872.000000 -2.372764 25.364249 43.549715
 873.000000 -1.813026 25.594686 43.599715
 874.000000 -1.895978 27.305378 43.649715
 875.000000 -1.724925 23.500385 43.699715
 876.000000 -1.420207 14.217865 43.749715
 877.000000 -1.863061 26.817623 43.799714
 878.000000 -1.837106 26.342417 43.849714
 879.000000 -1.496624 16.753617 43.899713
 880.000000 -1.741038 24.146506 43.949713
 881.000000 -1.807738 25.830706 43.999713
 882.000000 -1.922129 28.056181 44.049712
 883.000000 -2.112360 29.411310 44.099712
 884.000000 -2.425053 24.062433 44.149711
 885.000000 -2.191436 29.029219 44.199711
 886.000000 -1.957590 28.694263 44.249711
 887.000000 -2.633842 16.754144 44.299711
 888.000000 -2.242503 28.503567 44.349710
 889.000000 -2.230307 28.729959 44.399710
 890.000000 -1.642330 21.591406 44.449710
 891.000000 -1.880780 27.664433 44.499709
 892.000000 -1.750907 24.782686 44.549709
 893.000000 -2.049188 29.717915 44.599709
 894.000000 -1.694978 23.322122 44.649709
 895.000000 -2.487858 22.280022 44.699708
 896.000000 -2.503345 21.785330 44.749708
 897.000000 -2.263672 28.451693 44.799708
 898.000000 -2.885397 8.258957 44.849707
 899.000000 -2.000263 29.560810 44.899707
 900.000000 -2.100623 30.030549 44.949706
 901.000000 -2.220050 29.261026 44.999706
 902.000000 -2.502468 22.013385 45.049706
 903.000000 -2.585024 19.002139 45.099706
 904.000000 -1.892883 28.258105 45.149706
 905.000000 -2.025360 29.977410 45.199706
 906.000000 -2.077893 30.251256 45.249706
 907.000000 -1.657980 22.461369 45.299705
 908.000000 -1.683456 23.284385 45.349705
 909.000000 -1.923935 29.000024 45.399705
 910.000000 -2.118104 30.373982 45.449704
 911.000000 -2.105881 30.448606 45.499704
 912.000000 -1.586395 20.348880 45.549703
 913.000000 -2.704781 14.542071 45.599703
 914.000000 -2.379416 26.302163 45.649703
 915.000000 -2.351766 27.107246 45.699703
 916.000000 -1.936392 29.407362 45.749702
 917.000000 -2.160596 30.419603 45.799702
 918.000000 -2.398019 25.919427 45.849702
 919.000000 -2.444089 24.507576 45.899701
 920.000000 -2.151738 30.602116 45.949701
 921.000000 -2.477003 23.461978 45.999701
 922.000000 -2.045978 30.716559 46.049700
 923.000000 -1.943992 29.753431 46.099700
 924.000000 -2.100965 30.939528 46.149700
 925.000000 -2.281928 29.133741 46.199700
 926.000000 -1.869582 28.564068 46.249699
 927.000000 -1.967325 30.246619 46.299699
 928.000000 -2.052548 31.027600 46.349699
 929.000000 -2.425511 25.440315 46.399698
 930.000000 -2.191975 30.703279 46.449698
 931.000000 -1.727386 25.142303 46.499697
 932.000000 -2.233596 30.241889 46.549697
 933.000000 -1.885846 29.156775 46.599697
 934.000000 -1.663961 23.301698 46.649697
 935.000000 -2.575741 20.056738 46.699697
 936.000000 -2.515553 22.441835 46.749697
 937.000000 -2.417302 25.961289 46.799697
 938.000000 -3.109772 3.480722 46.849696
 939.000000 -2.208828 30.785237 46.899696
 940.000000 -2.279959 29.690280 46.949695
 941.000000 -2.457349 24.756000 46.999695
 942.000000 -2.701710 15.297672 47.049694
 943.000000 -2.779846 12.383608 47.099694
 944.000000 -2.436951 25.575795 47.149694
 945.000000 -2.711657 15.044913 47.199694
 946.000000 -1.902285 29.695027 47.249693
 947.000000 -2.745594 13.792298 47.299693
 948.000000 -2.269265 30.146418 47.349693
 949.000000 -2.057296 31.645649 47.399692
 950.000000 -2.684084 16.267337 47.449691
 951.000000 -2.020390 31.464219 47.499691
 952.000000 -1.891729 29.668212 47.549691
 953.000000 -2.451145 25.378269 47.599691
 954.000000 -2.037097 31.711236 47.649691
 955.000000 -2.561819 21.298254 47.699690
 956.000000 -2.706837 15.520919 47.749690
 957.000000 -2.701478 15.782944 47.799690
 958.000000 -2.455200 25.437267 47.849689
 959.000000 -1.660305 23.464061 47.899689
 960.000000 -1.780206 27.169617 47.949689
 961.000000 -1.708193 25.098441 47.999688
 962.000000 -1.513810 18.540794 48.049687
 963.000000 -2.166318 31.912623 48.099687
 964.000000 -1.531574 19.229999 48.149687
 965.000000 -2.065099 32.143155 48.199687
 966.000000 -2.944819 7.470019 48.249686
 967.000000 -2.233442 31.286613 48.299686
 968.000000 -1.992768 31.694469 48.349686
 969.000000 -1.994022 31.758349 48.399686
 970.000000 -1.959360 31.369598 48.449685
 971.000000 -1.854959 29.460908 48.499685
 972.000000 -1.807604 28.346471 48.549684
 973.000000 -1.487182 17.838393 48.599684
 974.000000 -1.759143 27.092260 48.649684
 975.000000 -1.963464 31.632317 48.699684
 976.000000 -2.184528 32.181861 48.749683
 977.000000 -1.879591 30.258208 48.799683
 978.000000 -1.747763 26.919551 48.849683
 979.000000 -1.804740 28.574973 48.899683
 980.000000 -1.694538 25.358659 48.949683
 981.000000 -1.442435 16.466615 48.999682
 982.000000 -2.025618 32.556582 49.049682
 983.000000 -1.654184 24.137255 49.099682
 984.000000 -1.578763 21.539738 49.149681
 985.000000 -1.693955 25.557345 49.199681
 986.000000 -1.755785 27.517603 49.249681
 987.000000 -1.597534 22.354957 49.299680
 988.000000 -1.478137 18.043306 49.349680
 989.000000 -1.821058 29.415592 49.399680
 990.000000 -1.903783 31.261140 49.449680
 991.000000 -1.592206 22.335883 49.499680
 992.000000 -1.671122 25.131233 49.549679
 993.000000 -1.719447 26.742406 49.599679
 994.000000 -1.414096 15.915854 49.649679
 995.000000 -1.569841 21.715683 49.699678
 996.000000 -1.353733 13.846563 49.749678
 997.000000 -1.459093 17.716391 49.799677
 998.000000 -1.651893 24.746662 49.849677
 999.000000 -1.609593 23.329692 49.899677
 1000.000000 -2.644023 18.381202 49.949677
 1001.000000 -2.735909 14.712094 49.999677
 1002.000000 -2.825004 11.425152 50.049676
 1003.000000 -2.817786 11.731648 50.099676
 1004.000000 -2.834272 11.199763 50.149675
 1005.000000 -2.627148 19.303185 50.199675
 1006.000000 -2.818462 11.850519 50.249674
 1007.000000 -2.144646 33.083648 50.299674
 1008.000000 -2.392570 28.279027 50.349673
 1009.000000 -2.345779 29.706425 50.399673
 1010.000000 -2.516133 23.982588 50.449672
 1011.000000 -2.584328 21.300809 50.499672
 1012.000000 -2.871390 10.191934 50.549672
 1013.000000 -2.785234 13.300737 50.599672
 1014.000000 -2.005770 33.088533 50.649672
 1015.000000 -1.913178 31.927100 50.699672
 1016.000000 -1.468472 18.253856 50.749671
 1017.000000 -1.373036 14.783680 50.799671
 1018.000000 -1.439624 17.275946 50.849671
 1019.000000 -1.488044 19.133800 50.899670
 1020.000000 -1.427327 16.918595 50.949670
 1021.000000 -1.744230 28.095047 50.999669
 1022.000000 -1.853769 30.968912 51.049669
 1023.000000 -1.673003 25.959106 51.099668
 1024.000000 -1.564554 22.196763 51.149668
 1025.000000 -1.459232 18.308078 51.199668
 1026.000000 -1.947471 32.780541 51.249668
 1027.000000 -1.315677 13.117178 51.299668
 1028.000000 -1.454932 18.261128 51.349667
 1029.000000 -1.354273 14.583337 51.399667
 1030.000000 -1.276241 11.912871 51.449667
 1031.000000 -1.364970 15.069154 51.499666
 1032.000000 -1.406079 16.627956 51.549666
 1033.000000 -1.255820 11.381695 51.599666
 1034.000000 -1.380281 15.774379 51.649666
 1035.000000 -1.998859 33.474742 51.699665
 1036.000000 -1.632650 25.080862 51.749665
 1037.000000 -1.711437 27.691184 51.799664
 1038.000000 -1.590816 23.715641 51.849664
 1039.000000 -1.471991 19.377469 51.899663
 1040.000000 -1.788068 29.984673 51.949663
 1041.000000 -1.464388 19.174145 51.999663
 1042.000000 -1.723737 28.285179 52.049663
 1043.000000 -1.530719 21.754776 52.099662
 1044.000000 -1.095531 6.983804 52.149662
 1045.000000 -1.689199 27.333182 52.199662
 1046.000000 -1.312404 13.743453 52.249661
 1047.000000 -1.582329 23.797995 52.299661
 1048.000000 -1.547004 22.564891 52.349661
 1049.000000 -1.832221 31.352460 52.399661
 1050.000000 -1.440307 18.637151 52.449660
 1051.000000 -1.316223 14.070805 52.499660
 1052.000000 -1.417762 17.880648 52.549660
 1053.000000 -1.394959 17.071461 52.599659
 1054.000000 -1.235808 11.433426 52.649659
 1055.000000 -1.262367 12.375479 52.699659
 1056.000000 -1.322070 14.526040 52.749659
 1057.000000 -1.237578 11.640498 52.799659
 1058.000000 -1.469307 20.098731 52.849658
 1059.000000 -1.479574 20.533338 52.899658
 1060.000000 -1.313081 14.391629 52.949658
 1061.000000 -1.308127 14.263909 52.999658
 1062.000000 -1.339578 15.451538 53.049657
 1063.000000 -1.209902 11.005629 53.099657
 1064.000000 -1.235143 11.884344 53.149657
 1065.000000 -1.172735 9.936524 53.199656
 1066.000000 -1.596354 25.016620 53.249656
 1067.000000 -1.410294 18.294184 53.299656
 1068.000000 -1.689113 28.095182 53.349655
 1069.000000 -1.537113 23.074560 53.399655
 1070.000000 -1.285802 13.861545 53.449655
 1071.000000 -1.678020 27.882548 53.499655
 1072.000000 -1.427479 19.155965 53.549655
 1073.000000 -1.440451 19.692202 53.599654
 1074.000000 -1.649805 27.137144 53.649654
 1075.000000 -1.768956 30.568015 53.699653
 1076.000000 -1.542134 23.573222 53.749652
 1077.000000 -1.572676 24.705625 53.799652
 1078.000000 -1.730206 29.699585 53.849652
 1079.000000 -1.738645 29.976037 53.899652
 1080.000000 -1.657238 27.662302 53.949651
 1081.000000 -1.672043 28.170417 53.999651
 1082.000000 -2.047739 34.570967 54.049651
 1083.000000 -1.264725 13.499027 54.099651
 1084.000000 -1.515680 22.941629 54.149650
 1085.000000 -1.922922 33.838778 54.199650
 1086.000000 -1.630294 27.035317 54.249649
 1087.000000 -1.388221 18.231161 54.299649
