#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 623.000000 -2.851843 9.102231 31.099797
 624.000000 -2.809146 9.740359 31.149797
 625.000000 -2.685349 11.280229 31.199797
 626.000000 -2.725901 10.877324 31.249796
 627.000000 -2.873381 8.981905 31.299796
 628.000000 -2.833666 9.599698 31.349796
 629.000000 -2.725619 11.023995 31.399795
 630.000000 -2.789198 10.296362 31.449795
 631.000000 -2.982772 7.468335 31.499795
 632.000000 -2.868129 9.300612 31.549795
 633.000000 -2.801132 10.283137 31.599795
 634.000000 -2.726432 11.247051 31.649795
 635.000000 -2.904138 8.902217 31.699795
 636.000000 -2.808282 10.335317 31.749794
 637.000000 -2.987476 7.663040 31.799794
 638.000000 -2.967731 8.037345 31.849793
 639.000000 -2.831431 10.161505 31.899793
 640.000000 -2.627771 12.487141 31.949792
 641.000000 -2.802092 10.649418 31.999792
 642.000000 -2.700671 11.886848 32.049792
 643.000000 -2.631958 12.593476 32.099791
 644.000000 -2.447825 14.051845 32.149791
 645.000000 -2.509557 13.658084 32.199791
 646.000000 -2.401001 14.486693 32.249791
 647.000000 -2.698850 12.121461 32.299790
 648.000000 -2.754664 11.538197 32.349790
 649.000000 -2.603931 13.112914 32.399789
 650.000000 -2.789502 11.191177 32.449789
 651.000000 -2.471352 14.188418 32.499789
 652.000000 -2.748791 11.791173 32.549788
 653.000000 -2.960737 8.662248 32.599787
 654.000000 -2.677888 12.660064 32.649787
 655.000000 -2.779140 11.551702 32.699786
 656.000000 -2.571564 13.674365 32.749786
 657.000000 -2.779599 11.637648 32.799786
 658.000000 -2.920567 9.555243 32.849786
 659.000000 -3.033081 7.613753 32.899786
 660.000000 -2.698140 12.719200 32.949785
 661.000000 -2.618047 13.507004 32.999784
 662.000000 -2.511972 14.318548 33.049784
 663.000000 -2.722880 12.593544 33.099784
 664.000000 -2.705906 12.829186 33.149784
 665.000000 -2.719155 12.735000 33.199783
 666.000000 -2.627751 13.669033 33.249783
 667.000000 -2.857206 10.968671 33.299783
 668.000000 -2.355118 15.476884 33.349783
 669.000000 -2.786006 12.083185 33.399782
 670.000000 -2.488607 14.794173 33.449782
 671.000000 -2.380864 15.450963 33.499782
 672.000000 -2.321851 15.838748 33.549782
 673.000000 -2.565540 14.442218 33.599781
 674.000000 -2.633600 13.959492 33.649781
 675.000000 -2.869634 11.021792 33.699781
 676.000000 -2.560877 14.607642 33.749781
 677.000000 -2.712097 13.320424 33.799780
 678.000000 -2.812630 12.055057 33.849780
 679.000000 -2.817199 12.036487 33.899780
 680.000000 -2.604178 14.472111 33.949779
 681.000000 -2.631943 14.298335 33.999779
 682.000000 -2.283155 16.351645 34.049778
 683.000000 -2.768935 12.881187 34.099778
 684.000000 -2.566521 14.919519 34.149777
 685.000000 -2.477345 15.493466 34.199777
 686.000000 -2.629920 14.536862 34.249776
 687.000000 -2.559672 15.112568 34.299776
 688.000000 -2.637934 14.566358 34.349775
 689.000000 -2.630836 14.678008 34.399775
 690.000000 -2.679403 14.270833 34.449775
 691.000000 -2.887585 11.322988 34.499774
 692.000000 -2.403955 16.130770 34.549774
 693.000000 -2.580455 15.246013 34.599773
 694.000000 -2.558570 15.441962 34.649773
 695.000000 -2.589994 15.278097 34.699772
 696.000000 -2.565269 15.498463 34.749772
 697.000000 -2.500915 15.920571 34.799772
 698.000000 -2.776139 13.418612 34.849772
 699.000000 -2.821297 12.768179 34.899771
 700.000000 -2.590843 15.503886 34.949771
 701.000000 -2.606010 15.440935 34.999771
 702.000000 -2.769663 13.700449 35.049770
 703.000000 -2.898567 11.557805 35.099770
 704.000000 -2.699762 14.694162 35.149769
 705.000000 -2.793925 13.484172 35.199769
 706.000000 -2.821099 13.098288 35.249769
 707.000000 -2.964606 10.408259 35.299768
 708.000000 -2.814078 13.309594 35.349768
 709.000000 -2.848200 12.780055 35.399767
 710.000000 -2.919431 11.481464 35.449767
 711.000000 -2.884731 12.210261 35.499767
 712.000000 -2.717471 14.854832 35.549766
 713.000000 -2.618431 15.843131 35.599766
 714.000000 -2.965995 10.689466 35.649766
 715.000000 -3.005216 9.890876 35.699765
 716.000000 -2.705041 15.167507 35.749765
 717.000000 -2.895395 12.275829 35.799765
 718.000000 -2.835626 13.422592 35.849764
 719.000000 -2.573124 16.357568 35.899763
 720.000000 -3.009248 10.001481 35.949763
 721.000000 -2.703955 15.399859 35.999763
 722.000000 -2.624805 16.156969 36.049763
 723.000000 -2.907736 12.289278 36.099762
 724.000000 -2.696611 15.618422 36.149762
 725.000000 -2.844541 13.581920 36.199761
 726.000000 -3.017983 10.041713 36.249761
 727.000000 -2.913293 12.364968 36.299760
 728.000000 -2.795059 14.538822 36.349760
 729.000000 -2.924984 12.221298 36.399760
 730.000000 -2.483200 17.075914 36.449760
 731.000000 -3.106188 8.214495 36.499759
 732.000000 -2.887665 13.090714 36.549759
 733.000000 -3.113952 8.128112 36.599758
 734.000000 -2.743033 15.496320 36.649758
 735.000000 -2.807965 14.634889 36.699757
 736.000000 -2.751138 15.493929 36.749757
 737.000000 -3.101166 8.565926 36.799756
 738.000000 -2.814334 14.668473 36.849756
 739.000000 -2.891046 13.346466 36.899755
 740.000000 -2.936204 12.470472 36.949755
 741.000000 -3.102660 8.703178 36.999755
 742.000000 -2.715102 16.154628 37.049754
 743.000000 -2.790417 15.262228 37.099754
 744.000000 -2.964651 12.031234 37.149754
 745.000000 -2.619618 17.041463 37.199753
 746.000000 -2.863686 14.187641 37.249753
 747.000000 -3.039704 10.420032 37.299753
 748.000000 -2.801222 15.329069 37.349752
 749.000000 -2.963663 12.275765 37.399752
 750.000000 -2.773272 15.821231 37.449752
 751.000000 -2.578636 17.451989 37.499751
 752.000000 -2.716997 16.582393 37.549751
 753.000000 -2.716912 16.633259 37.599751
 754.000000 -2.920713 13.417065 37.649751
 755.000000 -2.685930 17.013113 37.699751
 756.000000 -2.563088 17.719469 37.749750
 757.000000 -2.989393 11.988570 37.799750
 758.000000 -2.869127 14.627338 37.849750
 759.000000 -2.934451 13.338641 37.899749
 760.000000 -2.975832 12.453093 37.949749
 761.000000 -2.695373 17.182821 37.999749
 762.000000 -2.979113 12.462575 38.049748
 763.000000 -3.131036 8.784766 38.099748
 764.000000 -2.755791 16.668237 38.149748
 765.000000 -2.884271 14.659537 38.199747
 766.000000 -3.085385 10.040506 38.249747
 767.000000 3.132328 8.464350 38.299746
 768.000000 -3.095798 9.879183 38.349746
 769.000000 -2.830206 15.801271 38.399746
 770.000000 -2.683230 17.599618 38.449745
 771.000000 -2.595385 18.095909 38.499745
 772.000000 -2.667605 17.807746 38.549744
 773.000000 -2.519542 18.307752 38.599744
 774.000000 -2.878601 15.139980 38.649744
 775.000000 -3.062557 10.932468 38.699744
 776.000000 -3.046016 11.401010 38.749744
 777.000000 -2.780144 16.895450 38.799743
 778.000000 -3.033439 11.805801 38.849743
 779.000000 -2.945503 13.966053 38.899742
 780.000000 -2.915706 14.667639 38.949742
 781.000000 -2.969121 13.522096 38.999742
 782.000000 3.103444 8.270267 39.049741
 783.000000 -2.858965 15.917796 39.099740
 784.000000 -2.762634 17.410659 39.149740
 785.000000 -2.759641 17.495868 39.199740
 786.000000 -2.852863 16.173045 39.249739
 787.000000 -2.729472 17.914393 39.299739
 788.000000 -2.875632 15.850293 39.349739
 789.000000 -3.082079 11.025872 39.399739
 790.000000 -2.974500 13.799747 39.449739
 791.000000 -2.775371 17.577169 39.499738
 792.000000 -2.912904 15.286655 39.549738
 793.000000 -2.779878 17.616722 39.599737
 794.000000 -2.998631 13.393609 39.649737
 795.000000 -2.597578 18.930147 39.699737
 796.000000 -2.529423 18.985897 39.749737
 797.000000 -2.786487 17.704087 39.799737
 798.000000 -2.790295 17.703133 39.849737
 799.000000 -2.851442 16.794679 39.899737
 800.000000 -2.713527 18.631809 39.949736
 801.000000 -2.895031 16.054664 39.999736
 802.000000 -2.812815 17.576834 40.049736
 803.000000 -2.984256 14.108318 40.099735
 804.000000 -2.928314 15.486199 40.149735
 805.000000 -2.648508 19.222673 40.199735
 806.000000 3.111135 9.208258 40.249735
 807.000000 -2.571751 19.404939 40.299734
 808.000000 -2.830998 17.546199 40.349734
 809.000000 -2.746136 18.723038 40.399733
 810.000000 -2.551728 19.519503 40.449733
 811.000000 -2.699200 19.215780 40.499732
 812.000000 -3.033664 13.157630 40.549732
 813.000000 -2.723579 19.111673 40.599731
 814.000000 -2.917572 16.133061 40.649731
 815.000000 -2.791726 18.455971 40.699731
 816.000000 -3.119743 10.939731 40.749731
 817.000000 -2.955611 15.389867 40.799730
 818.000000 3.124166 9.939699 40.849730
 819.000000 -2.993094 14.545500 40.899730
 820.000000 -2.826319 18.150598 40.949730
 821.000000 -3.037010 13.472838 40.999729
 822.000000 -2.854795 17.762738 41.049728
 823.000000 -2.810719 18.529305 41.099728
 824.000000 -2.755141 19.270177 41.149728
 825.000000 -2.765909 19.204742 41.199727
 826.000000 -2.727580 19.624307 41.249727
 827.000000 -2.867169 17.777527 41.299727
 828.000000 -2.796448 18.977056 41.349727
 829.000000 -2.934962 16.435350 41.399727
 830.000000 -2.663716 20.170160 41.449727
 831.000000 -2.864489 18.018354 41.499726
 832.000000 -2.544375 20.235505 41.549726
 833.000000 -2.727565 19.950692 41.599726
 834.000000 -2.536338 20.302593 41.649726
 835.000000 -2.852590 18.400298 41.699725
 836.000000 -2.712872 20.200175 41.749725
 837.000000 -2.918905 17.130542 41.799725
 838.000000 -2.637220 20.596622 41.849725
 839.000000 -2.969633 15.976466 41.899724
 840.000000 -2.705091 20.429602 41.949724
 841.000000 -3.122518 11.711107 41.999723
 842.000000 -2.807242 19.458115 42.049723
 843.000000 -2.789566 19.750641 42.099723
 844.000000 -2.949229 16.717728 42.149723
 845.000000 -2.866822 18.598261 42.199722
 846.000000 -3.005179 15.340119 42.249722
 847.000000 -2.919863 17.569800 42.299722
 848.000000 -2.954151 16.792211 42.349722
 849.000000 -2.898813 18.139798 42.399722
 850.000000 -2.634035 21.047911 42.449721
 851.000000 -2.859765 19.015628 42.499721
 852.000000 -2.874539 18.781644 42.549721
 853.000000 -2.348238 19.730522 42.599721
 854.000000 -2.426670 20.306830 42.649720
 855.000000 -3.031708 14.919333 42.699720
 856.000000 -3.037612 14.796959 42.749719
 857.000000 -2.991004 16.170670 42.799718
 858.000000 -2.810548 20.106366 42.849718
 859.000000 -2.584538 21.309690 42.899718
 860.000000 -2.632145 21.431026 42.949718
 861.000000 -2.501290 21.016873 42.999718
 862.000000 -2.867642 19.296105 43.049717
 863.000000 -3.033443 15.167563 43.099717
 864.000000 -3.044301 14.894899 43.149717
 865.000000 -2.794441 20.626879 43.199716
 866.000000 -2.837409 20.032539 43.249716
 867.000000 -2.678847 21.644909 43.299716
 868.000000 -2.910003 18.676806 43.349715
 869.000000 -2.441008 20.823027 43.399715
 870.000000 -2.758906 21.260759 43.449715
 871.000000 -2.760985 21.289887 43.499714
 872.000000 -3.049471 15.026783 43.549713
 873.000000 -3.084033 14.007731 43.599713
 874.000000 -2.804444 20.890055 43.649713
 875.000000 -2.766072 21.406000 43.699712
 876.000000 -3.070952 14.536893 43.749712
 877.000000 -2.885680 19.603809 43.799712
 878.000000 -2.652541 22.130902 43.849711
 879.000000 -2.991579 17.042797 43.899711
 880.000000 -2.525751 21.764397 43.949711
 881.000000 -2.651693 22.259373 43.999711
 882.000000 -2.868451 20.164631 44.049711
 883.000000 -2.859753 20.382999 44.099711
 884.000000 -2.980955 17.539582 44.149711
 885.000000 -3.054743 15.385868 44.199711
 886.000000 3.033584 9.242729 44.249710
 887.000000 3.057017 10.006531 44.299710
 888.000000 3.108921 11.691781 44.349709
 889.000000 -3.028932 16.362827 44.399709
 890.000000 -2.763064 22.017935 44.449708
 891.000000 -2.962776 18.345342 44.499708
 892.000000 -3.048684 15.892561 44.549707
 893.000000 -3.089969 14.636220 44.599707
 894.000000 -2.608854 22.564654 44.649706
 895.000000 -2.571371 22.444211 44.699706
 896.000000 -2.635511 22.731519 44.749705
 897.000000 -2.477428 21.836782 44.799705
 898.000000 -2.650074 22.841516 44.849704
 899.000000 -2.836925 21.425820 44.899704
 900.000000 -3.111412 14.113302 44.949704
 901.000000 -2.488051 22.065884 44.999703
 902.000000 -2.857969 21.170762 45.049703
 903.000000 -2.680958 23.023402 45.099703
 904.000000 -2.576189 22.852600 45.149702
 905.000000 -2.942013 19.409351 45.199702
 906.000000 -2.940802 19.490668 45.249702
 907.000000 -2.580815 22.986700 45.299702
 908.000000 -3.064408 15.905235 45.349702
 909.000000 -3.052337 16.344491 45.399702
 910.000000 3.116988 12.620336 45.449701
 911.000000 -2.937342 19.793788 45.499701
 912.000000 -3.127290 14.015927 45.549701
 913.000000 -3.130594 13.955010 45.599701
 914.000000 -3.050198 16.655302 45.649700
 915.000000 -2.860047 21.681018 45.699700
 916.000000 -2.973880 19.050858 45.749700
 917.000000 -2.658713 23.513747 45.799699
 918.000000 -2.961922 19.465024 45.849699
 919.000000 -3.030065 17.511609 45.899699
 920.000000 -2.712467 23.552298 45.949698
 921.000000 -2.508458 22.784964 45.999698
 922.000000 -2.275629 20.448931 46.049698
 923.000000 -2.403530 21.775467 46.099697
 924.000000 -2.518236 23.013926 46.149697
 925.000000 -2.806865 22.916551 46.199697
 926.000000 -2.941945 20.250466 46.249696
 927.000000 3.065104 11.398462 46.299696
 928.000000 -2.977134 19.374399 46.349696
 929.000000 3.137653 13.959308 46.399696
 930.000000 -2.948096 20.268009 46.449696
 931.000000 -2.945167 20.395068 46.499695
 932.000000 -2.779764 23.523987 46.549695
 933.000000 -2.709931 24.048913 46.599695
 934.000000 -2.836456 22.867524 46.649695
 935.000000 -3.005060 18.866063 46.699694
 936.000000 -2.854794 22.647930 46.749694
 937.000000 -3.037087 17.952349 46.799694
 938.000000 -2.666999 24.304621 46.849693
 939.000000 -2.805338 23.552308 46.899693
 940.000000 -2.864945 22.645941 46.949693
 941.000000 -3.061552 17.305623 46.999693
 942.000000 -3.105772 15.840231 47.049693
 943.000000 -3.133201 14.928789 47.099692
 944.000000 -2.707408 24.489306 47.149692
 945.000000 -3.081758 16.798093 47.199692
 946.000000 -3.018273 18.947608 47.249692
 947.000000 3.139103 14.714871 47.299691
 948.000000 3.127900 14.368200 47.349691
 949.000000 -2.680563 24.669876 47.399691
 950.000000 -2.842075 23.462921 47.449691
 951.000000 -2.805492 24.039276 47.499690
 952.000000 -2.672945 24.805496 47.549690
 953.000000 -3.130895 15.391907 47.599690
 954.000000 -3.117979 15.901225 47.649689
 955.000000 -2.691198 24.907912 47.699689
 956.000000 -2.925184 22.013996 47.749688
 957.000000 -2.774382 24.624739 47.799688
 958.000000 -2.679773 25.043233 47.849688
 959.000000 -2.753989 24.882345 47.899687
 960.000000 -2.929099 22.095170 47.949687
 961.000000 -2.890538 23.046809 47.999687
 962.000000 3.120556 14.566559 48.049686
 963.000000 -3.117185 16.262683 48.099686
 964.000000 3.111563 14.339040 48.149685
 965.000000 -3.047790 18.787944 48.199685
 966.000000 -2.891014 23.245627 48.249684
 967.000000 -3.103869 16.930298 48.299683
 968.000000 3.130963 15.229666 48.349683
 969.000000 3.125533 15.081540 48.399683
 970.000000 3.100912 14.232361 48.449682
 971.000000 -3.021654 19.931971 48.499682
 972.000000 -2.780127 25.137866 48.549681
 973.000000 -2.843614 24.412149 48.599681
 974.000000 3.106439 14.587489 48.649681
 975.000000 -2.663514 25.533374 48.699680
 976.000000 -2.617816 25.336586 48.749680
 977.000000 -2.641120 25.533471 48.799679
 978.000000 -2.782262 25.382975 48.849679
 979.000000 -2.560365 24.951890 48.899679
 980.000000 -2.340801 22.033383 48.949679
 981.000000 -2.348210 22.182238 48.999678
 982.000000 -2.375111 22.600167 49.049677
 983.000000 -2.603425 25.535296 49.099677
 984.000000 -2.323120 21.988249 49.149677
 985.000000 -2.593854 25.542124 49.199677
 986.000000 -2.374966 22.779128 49.249676
 987.000000 -2.826664 25.142085 49.299676
 988.000000 -2.773538 25.807114 49.349676
 989.000000 -2.575781 25.548902 49.399675
 990.000000 -2.473678 24.342621 49.449675
 991.000000 -2.559351 25.477108 49.499675
 992.000000 -2.419768 23.663080 49.549674
 993.000000 -2.779746 25.948689 49.599674
 994.000000 -3.013656 20.798255 49.649674
 995.000000 -2.501558 24.925710 49.699673
 996.000000 -2.965021 22.383031 49.749673
 997.000000 -2.521557 25.260037 49.799673
 998.000000 -2.586512 26.035568 49.849672
 999.000000 -2.438893 24.196064 49.899672
 1000.000000 -2.652897 26.572639 49.949672
 1001.000000 -2.643979 26.584556 49.999672
 1002.000000 -2.869887 24.963362 50.049672
 1003.000000 -2.728915 26.721553 50.099672
 1004.000000 -2.532760 25.717187 50.149672
 1005.000000 -2.198710 21.137541 50.199672
 1006.000000 -2.527501 25.732773 50.249671
 1007.000000 -2.572753 26.303617 50.299671
 1008.000000 -3.049194 19.935313 50.349671
 1009.000000 -2.644926 26.919741 50.399670
 1010.000000 -2.662135 27.034634 50.449670
 1011.000000 -2.648027 27.033457 50.499670
 1012.000000 -2.781591 26.712385 50.549670
 1013.000000 -2.938430 23.700654 50.599670
 1014.000000 -3.013120 21.419490 50.649670
 1015.000000 -3.085426 18.856852 50.699670
 1016.000000 -3.013881 21.492485 50.749669
 1017.000000 3.037311 12.754506 50.799669
 1018.000000 -2.850655 25.963608 50.849668
 1019.000000 -3.061814 19.922150 50.899668
 1020.000000 -2.995330 22.296544 50.949668
 1021.000000 3.106738 15.601069 50.999668
 1022.000000 -2.966570 23.296389 51.049667
 1023.000000 -2.853348 26.131987 51.099667
 1024.000000 -2.961649 23.542106 51.149667
 1025.000000 -3.038284 21.062694 51.199666
 1026.000000 -2.925884 24.647380 51.249666
 1027.000000 -3.015581 21.955986 51.299665
 1028.000000 -2.699861 27.724666 51.349665
 1029.000000 -3.123460 18.015988 51.399665
 1030.000000 -2.538361 26.537388 51.449664
 1031.000000 -2.586877 27.183850 51.499664
 1032.000000 -2.882413 25.938637 51.549664
 1033.000000 -2.701295 27.935013 51.599663
 1034.000000 -2.943271 24.499920 51.649663
 1035.000000 3.023546 12.799978 51.699663
 1036.000000 3.080851 15.096179 51.749662
 1037.000000 -2.992757 23.108929 51.799662
 1038.000000 -2.821015 27.286961 51.849662
 1039.000000 -2.839689 27.051569 51.899662
 1040.000000 -3.043486 21.484598 51.949661
 1041.000000 -2.601624 27.649095 51.999660
 1042.000000 -2.603952 27.722671 52.049660
 1043.000000 -2.715478 28.308041 52.099660
 1044.000000 -2.436794 25.343036 52.149660
 1045.000000 -2.375340 24.313725 52.199660
 1046.000000 -1.926425 19.233760 52.249660
 1047.000000 -1.794658 18.079309 52.299659
 1048.000000 -2.004285 19.918706 52.349659
 1049.000000 -1.767670 17.860229 52.399658
 1050.000000 -1.969698 19.751549 52.449658
 1051.000000 -2.047946 20.391361 52.499657
 1052.000000 -1.807199 18.440733 52.549657
 1053.000000 -1.787109 18.268097 52.599657
 1054.000000 -1.761137 18.008158 52.649656
 1055.000000 -1.654395 16.500678 52.699656
 1056.000000 -2.015687 20.343435 52.749655
 1057.000000 -1.872952 19.311004 52.799655
 1058.000000 -1.506556 13.707064 52.849655
 1059.000000 -1.544778 14.578123 52.899655
 1060.000000 -1.553520 14.810117 52.949654
 1061.000000 -1.997937 20.375395 52.999654
 1062.000000 -1.926390 19.922795 53.049654
 1063.000000 -1.870784 19.532945 53.099653
 1064.000000 -2.040596 20.814768 53.149653
 1065.000000 -2.058406 20.991998 53.199652
 1066.000000 -1.859925 19.574659 53.249652
 1067.000000 -2.011698 20.759787 53.299651
 1068.000000 -1.636127 16.670427 53.349651
 1069.000000 -1.620548 16.431864 53.399650
 1070.000000 -2.142915 21.842066 53.449650
 1071.000000 -1.947667 20.477790 53.499650
 1072.000000 -1.763194 18.793661 53.549650
 1073.000000 -2.038862 21.179324 53.599649
 1074.000000 -2.088219 21.574429 53.649649
 1075.000000 -1.977698 20.871868 53.699649
 1076.000000 -1.815538 19.573843 53.749648
 1077.000000 -1.809364 19.556883 53.799648
 1078.000000 -1.753413 18.924317 53.849648
 1079.000000 -2.012899 21.278536 53.899648
 1080.000000 -1.615288 16.707226 53.949648
 1081.000000 -1.928347 20.796699 53.999648
 1082.000000 -1.565631 15.756391 54.049647
 1083.000000 -1.385514 11.484771 54.099647
 1084.000000 -1.545072 15.396302 54.149647
 1085.000000 -1.811299 19.910132 54.199647
 1086.000000 -2.248501 23.371387 54.249647
 1087.000000 -1.960225 21.212026 54.299646
 1088.000000 -1.712137 18.730402 54.349646
 1089.000000 -1.993183 21.504125 54.399646
 1090.000000 -1.987163 21.517714 54.449645
